sample_id,split,sample_date,start_day,sample_lon,sample_lat,source_file,record_index,GEOID,NAMELSAD,ALAND,AWATER,point_x_3310,point_y_3310,tract_match_method,tract_nearest_dist_m,acs_population,acs_housing_units,acs_median_home_value,svi_rpl_themes,svi_rpl_theme1,svi_rpl_theme2,svi_rpl_theme3,svi_rpl_theme4,tract_area_km2,exposure_pop_density_km2,exposure_housing_density_km2,road_nearest_dist_m,road_nearest_route_id,road_nearest_f_system,past_fire_count_5y_10km,past_fire_acres_5y_10km,days_since_fire_min_5y_10km,vulnerability_index
eval_eval_ndws64_meta_000.tfrecord_00000058,eval,2020-02-19,49.0,-123.253349,39.135105,eval_ndws64_meta_000.tfrecord.gz,58,06045011400,Census Tract 114,11061593.0,0.0,-280927.37438791,129175.75151067786,intersects,0.0,4753,1735,428400,0.3998,0.3075,0.726,0.1702,0.4121,11.061593,429.68494682456674,156.84901803926434,11.502781211146333,MEN_CO_JANIX DR_P,7,1,28.0105,1691.0,0.3998
eval_eval_ndws64_meta_000.tfrecord_00000059,eval,2020-02-19,49.0,-122.795204,38.937477,eval_ndws64_meta_000.tfrecord.gz,59,06033001101,Census Tract 11.01,134765919.0,396816.0,-242026.3529402638,105958.27664169297,intersects,0.0,1459,853,331600,0.3646,0.4533,0.251,0.002,0.5146,134.765919,10.82617928053457,6.329493438174083,461.7472336018977,STREET-UNNAMED_230135_P,7,9,127563.6771,165.0,0.3646
eval_eval_ndws64_meta_000.tfrecord_00000060,eval,2020-02-19,49.0,-122.642494,38.874596,eval_ndws64_meta_000.tfrecord.gz,60,06033001200,Census Tract 12,371644171.0,2693736.0,-229002.05821492284,98592.67546163872,intersects,0.0,3031,1557,332500,0.5359,0.5905,0.7932,0.1682,0.3502,371.644171,8.155650583310239,4.189491243224692,144.94245084608434,STREET-UNNAMED_232220_P,7,7,149580.9081,168.0,0.5359
eval_eval_ndws64_meta_000.tfrecord_00000061,eval,2020-02-19,49.0,-122.579613,39.494431,eval_ndws64_meta_000.tfrecord.gz,61,06021010300,Census Tract 103,2543708130.0,20783679.0,-221679.99714964145,167303.33560335683,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,1294.2865827768198,STREET-UNNAMED_261448_P,7,2,410315.009,572.0,0.5394
eval_eval_ndws64_meta_000.tfrecord_00000062,eval,2020-02-19,49.0,-122.121468,39.629177,eval_ndws64_meta_000.tfrecord.gz,62,06021010300,Census Tract 103,2543708130.0,20783679.0,-181981.4148939092,181296.02907198571,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,613.2027675523622,GLE_CO_ROAD 33_P,6,0,0.0,,0.5394
eval_eval_ndws64_meta_000.tfrecord_00000063,eval,2020-02-19,49.0,-121.825027,37.068981,eval_ndws64_meta_000.tfrecord.gz,63,06087121000,Census Tract 1210,74329438.0,0.0,-162033.45169166304,-103755.24274831126,intersects,0.0,3433,1417,1137400,0.0258,0.0515,0.0634,0.0187,0.1515,74.329438,46.186276828838665,19.06377927948278,129.17216933421628,SCR_CO_ORMSBY CUTOFF_P,7,1,4474.12,1241.0,0.0258
eval_eval_ndws64_meta_000.tfrecord_00000064,eval,2020-02-19,49.0,-123.262329,39.144089,eval_ndws64_meta_000.tfrecord.gz,64,06045011300,Census Tract 113,263375023.0,249307.0,-281668.1433101824,130200.27882279688,intersects,0.0,5899,2370,361700,0.8881,0.6945,0.9766,0.3598,0.9434,263.375023,22.39771992350239,8.998575388828728,161.9590027628526,STREET-UNNAMED_250904_P,7,0,0.0,,0.8881
eval_eval_ndws64_meta_000.tfrecord_00000065,eval,2020-02-19,49.0,-120.252975,37.230679,eval_ndws64_meta_000.tfrecord.gz,65,06047001902,Census Tract 19.02,289613101.0,0.0,-22413.568658142503,-87310.91056144238,intersects,0.0,2171,796,167400,0.8431,0.8012,0.8699,0.6084,0.7724,289.613101,7.496207845928905,2.748494447424877,1.09109940374145,MER_CO_S MC DOWELL ST_P,7,0,0.0,,0.8431
eval_eval_ndws64_meta_000.tfrecord_00000066,eval,2020-02-19,49.0,-119.480423,35.281334,eval_ndws64_meta_000.tfrecord.gz,66,06029003304,Census Tract 33.04,1600690598.0,6934593.0,47221.37321645598,-303818.4144768799,intersects,0.0,2871,843,133700,0.7556,0.7674,0.6267,0.3247,0.8297,1600.690598,1.7936008392797471,0.5266476863506885,205.93382311987813,KER_CO_SKYLINE RD_P,7,5,130.59998,632.0,0.7556
eval_eval_ndws64_meta_000.tfrecord_00000067,eval,2020-02-19,49.0,-122.256218,39.952572,eval_ndws64_meta_000.tfrecord.gz,67,06103001101,Census Tract 11.01,163362307.0,356465.0,-192683.3082121747,217482.57870398648,intersects,0.0,1872,691,243800,0.852,0.9445,0.808,0.3666,0.7103,163.362307,11.459191746110687,4.229861910556883,240.74806205974335,TEH_CO_BLATCHLEY RD_P,7,4,3421.28073,116.0,0.852
eval_eval_ndws64_meta_000.tfrecord_00000068,eval,2020-02-19,49.0,-122.184357,40.087318,eval_ndws64_meta_000.tfrecord.gz,68,06103000800,Census Tract 8,130901191.0,1880376.0,-186202.57466439976,232303.22143914737,intersects,0.0,4346,2066,207100,0.6471,0.6739,0.9443,0.2768,0.3462,130.901191,33.2006146529255,15.782896887469876,362.74769706080326,TEH_CO_KILKENNY LN_P,7,4,96.18631,1293.0,0.6471
eval_eval_ndws64_meta_000.tfrecord_00000069,eval,2020-02-19,49.0,-122.705376,38.91951,eval_ndws64_meta_000.tfrecord.gz,69,06033000901,Census Tract 9.01,41948909.0,8249644.0,-234307.60230161255,103736.4717449746,intersects,0.0,3162,1715,219900,0.4162,0.4222,0.3205,0.2504,0.5676,41.948909,75.37740731230936,40.883065635866714,81.03155472146535,STREET-UNNAMED_232677_P,7,8,82410.7684,168.0,0.4162
eval_eval_ndws64_meta_000.tfrecord_00000070,eval,2020-02-19,49.0,-122.112488,39.638161,eval_ndws64_meta_000.tfrecord.gz,70,06021010300,Census Tract 103,2543708130.0,20783679.0,-181188.9897863191,182276.81625091983,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,5.837103966275748,GLE_CO_ROAD 31_P,7,0,0.0,,0.5394
eval_eval_ndws64_meta_000.tfrecord_00000071,eval,2020-02-19,49.0,-121.834007,37.077965,eval_ndws64_meta_000.tfrecord.gz,71,06087121000,Census Tract 1210,74329438.0,0.0,-162811.31752288237,-102741.4188523069,intersects,0.0,3433,1417,1137400,0.0258,0.0515,0.0634,0.0187,0.1515,74.329438,46.186276828838665,19.06377927948278,579.9466413172161,SCR_CO_HIGHLAND WAY_P,5,1,4474.12,1241.0,0.0258
eval_eval_ndws64_meta_000.tfrecord_00000072,eval,2020-02-19,49.0,-121.609428,38.865612,eval_ndws64_meta_000.tfrecord.gz,72,06101051100,Census Tract 511,341758889.0,2257065.0,-139503.49029120224,95586.64179171948,intersects,0.0,2321,991,446500,0.6134,0.4741,0.8505,0.1139,0.7418,341.758889,6.791337620482492,2.8997051193012275,352.6948122845147,STREET-UNNAMED_228367_P,7,0,0.0,,0.6134
eval_eval_ndws64_meta_000.tfrecord_00000073,eval,2020-02-19,49.0,-122.103508,39.629177,eval_ndws64_meta_000.tfrecord.gz,73,06021010502,Census Tract 105.02,526507967.0,7717827.0,-180441.0439778874,181261.70142532236,intersects,0.0,1378,697,362800,0.3167,0.3894,0.6101,0.0948,0.1939,526.507967,2.617244346465891,1.3238166251717896,49.97031247806384,GLE_CO_CO RD S_P,6,0,0.0,,0.3167
eval_eval_ndws64_meta_000.tfrecord_00000074,eval,2020-02-19,49.0,-122.633514,38.865612,eval_ndws64_meta_000.tfrecord.gz,74,06033001200,Census Tract 12,371644171.0,2693736.0,-228251.7737985584,97572.83798350114,intersects,0.0,3031,1557,332500,0.5359,0.5905,0.7932,0.1682,0.3502,371.644171,8.155650583310239,4.189491243224692,182.04173880485246,LAK_CO_SPRINGS RD_P,7,8,149605.4999,168.0,0.5359
eval_eval_ndws64_meta_000.tfrecord_00000075,eval,2020-02-19,49.0,-119.471443,35.281334,eval_ndws64_meta_000.tfrecord.gz,75,06029003304,Census Tract 33.04,1600690598.0,6934593.0,48037.50552327423,-303813.9031489473,intersects,0.0,2871,843,133700,0.7556,0.7674,0.6267,0.3247,0.8297,1600.690598,1.7936008392797471,0.5266476863506885,391.3299588413705,KER_CO_SKYLINE RD_P,7,6,134.57988,632.0,0.7556
eval_eval_ndws64_meta_000.tfrecord_00000076,eval,2020-02-19,49.0,-122.777245,38.506283,eval_ndws64_meta_000.tfrecord.gz,76,06097152702,Census Tract 1527.02,20716272.0,0.0,-241875.58979092343,58004.108062962536,intersects,0.0,4994,1735,705700,0.5239,0.2965,0.6301,0.2012,0.852,20.716272,241.06653938507856,83.75058987447163,259.14369463394246,SON_CO_WHISPERING CREEK DR_P,7,2,114464.1,119.0,0.5239
eval_eval_ndws64_meta_000.tfrecord_00000077,eval,2020-02-19,49.0,-121.591469,38.856628,eval_ndws64_meta_000.tfrecord.gz,77,06101051100,Census Tract 511,341758889.0,2257065.0,-137963.73187700045,94561.93270651484,intersects,0.0,2321,991,446500,0.6134,0.4741,0.8505,0.1139,0.7418,341.758889,6.791337620482492,2.8997051193012275,161.9737065625648,STREET-UNNAMED_234553_P,7,0,0.0,,0.6134
eval_eval_ndws64_meta_000.tfrecord_00000078,eval,2020-02-19,49.0,-122.346046,38.371536,eval_ndws64_meta_000.tfrecord.gz,78,06055201200,Census Tract 2012,59607021.0,225407.0,-204700.62317265995,42015.3299797182,intersects,0.0,4807,2194,571600,0.4995,0.3487,0.6552,0.2615,0.6944,59.607021,80.64486228895753,36.80774451049986,339.45039892616035,NAP_NAP_SOLANO AVE_P,5,3,107436.92689999999,864.0,0.4995
eval_eval_ndws64_meta_000.tfrecord_00000079,eval,2020-02-19,49.0,-121.842995,37.068981,eval_ndws64_meta_000.tfrecord.gz,79,06087121000,Census Tract 1210,74329438.0,0.0,-163628.525143737,-103724.3832124248,intersects,0.0,3433,1417,1137400,0.0258,0.0515,0.0634,0.0187,0.1515,74.329438,46.186276828838665,19.06377927948278,112.60459340012406,SCR_CO_APTOS CREEK RD_P,7,1,4474.12,1241.0,0.0258
eval_eval_ndws64_meta_000.tfrecord_00000080,eval,2020-02-19,49.0,-122.346046,38.38052,eval_ndws64_meta_000.tfrecord.gz,80,06055201200,Census Tract 2012,59607021.0,225407.0,-204675.91314428565,43013.70906595979,intersects,0.0,4807,2194,571600,0.4995,0.3487,0.6552,0.2615,0.6944,59.607021,80.64486228895753,36.80774451049986,8.059219600968287,SHS_029._S,3,3,107436.92689999999,864.0,0.4995
eval_eval_ndws64_meta_000.tfrecord_00000081,eval,2020-02-19,49.0,-122.076553,39.683079,eval_ndws64_meta_000.tfrecord.gz,81,06021010501,Census Tract 105.01,159069559.0,4132353.0,-177998.02233214866,187198.4052018612,intersects,0.0,3798,1381,259500,0.7334,0.7783,0.8609,0.6102,0.4468,159.069559,23.87634707656416,8.68173652257375,174.78972379966223,GLE_CO_ROAD 27_P,7,0,0.0,,0.7334
eval_eval_ndws64_meta_000.tfrecord_00000082,eval,2020-02-19,49.0,-120.217041,37.221695,eval_ndws64_meta_000.tfrecord.gz,82,06047001902,Census Tract 19.02,289613101.0,0.0,-19232.110786338944,-88317.45899184747,intersects,0.0,2171,796,167400,0.8431,0.8012,0.8699,0.6084,0.7724,289.613101,7.496207845928905,2.748494447424877,48.86638258859529,MER_CO_S CLAUSEN RD_P,7,0,0.0,,0.8431
eval_eval_ndws64_meta_000.tfrecord_00000083,eval,2020-02-19,49.0,-120.252975,37.221695,eval_ndws64_meta_000.tfrecord.gz,83,06047001902,Census Tract 19.02,289613101.0,0.0,-22416.233350166927,-88309.56628625793,intersects,0.0,2171,796,167400,0.8431,0.8012,0.8699,0.6084,0.7724,289.613101,7.496207845928905,2.748494447424877,15.31505540473005,MER_CO_S MC KEE ST_P,7,0,0.0,,0.8431
eval_eval_ndws64_meta_000.tfrecord_00000084,eval,2020-02-19,49.0,-122.193336,40.096302,eval_ndws64_meta_000.tfrecord.gz,84,06103000800,Census Tract 8,130901191.0,1880376.0,-186944.7564566325,233318.5676647248,intersects,0.0,4346,2066,207100,0.6471,0.6739,0.9443,0.2768,0.3462,130.901191,33.2006146529255,15.782896887469876,931.107494035285,TEH_CNG_OLD HWY 99W_P,5,5,354.87331,605.0,0.6471
eval_eval_ndws64_meta_000.tfrecord_00000085,eval,2020-02-19,49.0,-122.283165,39.952572,eval_ndws64_meta_000.tfrecord.gz,85,06103000300,Census Tract 3,3325977028.0,9631178.0,-194984.16711478287,217537.67119207047,intersects,0.0,4822,2298,313200,0.6821,0.5648,0.887,0.1233,0.7883,3325.977028,1.449799550449571,0.6909247961288084,584.4978361480671,TEH_CO_SIMPSON RD_P,7,5,3433.16833,116.0,0.6821
eval_eval_ndws64_meta_000.tfrecord_00000086,eval,2020-02-19,49.0,-120.243996,37.221695,eval_ndws64_meta_000.tfrecord.gz,86,06047001902,Census Tract 19.02,289613101.0,0.0,-21620.60173949508,-88311.65157724451,intersects,0.0,2171,796,167400,0.8431,0.8012,0.8699,0.6084,0.7724,289.613101,7.496207845928905,2.748494447424877,21.708042127093847,MER_CO_S FRESNO RD_P,7,0,0.0,,0.8431
eval_eval_ndws64_meta_000.tfrecord_00000087,eval,2020-02-19,49.0,-122.265205,39.952572,eval_ndws64_meta_000.tfrecord.gz,87,06103001101,Census Tract 11.01,163362307.0,356465.0,-193450.66138035143,217500.87972614917,intersects,0.0,1872,691,243800,0.852,0.9445,0.808,0.3666,0.7103,163.362307,11.459191746110687,4.229861910556883,577.9647446431675,TEH_CO_SIMPSON RD_P,7,5,3433.16833,116.0,0.852
eval_eval_ndws64_meta_000.tfrecord_00000088,eval,2020-02-19,49.0,-122.723343,38.91951,eval_ndws64_meta_000.tfrecord.gz,88,06033000901,Census Tract 9.01,41948909.0,8249644.0,-235863.26428817303,103781.0223780172,intersects,0.0,3162,1715,219900,0.4162,0.4222,0.3205,0.2504,0.5676,41.948909,75.37740731230936,40.883065635866714,167.7199291284545,LAK_CO_DOTEN RD_P,7,8,82430.9048,165.0,0.4162
eval_eval_ndws64_meta_000.tfrecord_00000089,eval,2020-02-19,49.0,-122.265205,39.961555,eval_ndws64_meta_000.tfrecord.gz,89,06103001101,Census Tract 11.01,163362307.0,356465.0,-193426.82081321132,218498.51967281103,intersects,0.0,1872,691,243800,0.852,0.9445,0.808,0.3666,0.7103,163.362307,11.459191746110687,4.229861910556883,419.9340120318746,TEH_CO_SIMPSON RD_P,7,5,3433.16833,116.0,0.852
eval_eval_ndws64_meta_000.tfrecord_00000090,eval,2020-02-19,49.0,-122.274185,39.952572,eval_ndws64_meta_000.tfrecord.gz,90,06103001101,Census Tract 11.01,163362307.0,356465.0,-194217.41511876453,217519.23914675973,intersects,0.0,1872,691,243800,0.852,0.9445,0.808,0.3666,0.7103,163.362307,11.459191746110687,4.229861910556883,580.1510811805038,TEH_CO_SIMPSON RD_P,7,5,3433.16833,116.0,0.852
eval_eval_ndws64_meta_000.tfrecord_00000091,eval,2020-02-19,49.0,-121.5196,39.162056,eval_ndws64_meta_000.tfrecord.gz,91,06115040901,Census Tract 409.01,263666616.0,4473094.0,-131189.91064624902,128401.95707156695,intersects,0.0,3352,1264,235700,0.6679,0.6762,0.7679,0.27,0.618,263.666616,12.713023934740377,4.793932653195656,96.46994263603395,YUB_CO_DANTONI RD_P,7,7,232.6104,221.0,0.6679
eval_eval_ndws64_meta_000.tfrecord_00000092,eval,2020-02-19,49.0,-120.217041,37.212711,eval_ndws64_meta_000.tfrecord.gz,92,06047001902,Census Tract 19.02,289613101.0,0.0,-19234.396967060733,-89316.11386824306,intersects,0.0,2171,796,167400,0.8431,0.8012,0.8699,0.6084,0.7724,289.613101,7.496207845928905,2.748494447424877,47.18441680550538,MER_CO_S CLAUSEN RD_P,7,0,0.0,,0.8431
eval_eval_ndws64_meta_000.tfrecord_00000093,eval,2020-02-19,49.0,-122.723343,38.937477,eval_ndws64_meta_000.tfrecord.gz,93,06033000901,Census Tract 9.01,41948909.0,8249644.0,-235805.9093304941,105777.18794566068,intersects,0.0,3162,1715,219900,0.4162,0.4222,0.3205,0.2504,0.5676,41.948909,75.37740731230936,40.883065635866714,84.44012373264397,STREET-UNNAMED_230771_P,7,8,82430.9048,165.0,0.4162
eval_eval_ndws64_meta_000.tfrecord_00000094,eval,2020-02-19,49.0,-121.860962,37.077965,eval_ndws64_meta_000.tfrecord.gz,94,06087121000,Census Tract 1210,74329438.0,0.0,-165203.90354714193,-102694.78987061,intersects,0.0,3433,1417,1137400,0.0258,0.0515,0.0634,0.0187,0.1515,74.329438,46.186276828838665,19.06377927948278,169.366963777278,SCR_CO_APTOS CREEK RD_P,7,1,4474.12,1241.0,0.0258
eval_eval_ndws64_meta_000.tfrecord_00000095,eval,2020-02-19,49.0,-121.842995,37.077965,eval_ndws64_meta_000.tfrecord.gz,95,06087121000,Census Tract 1210,74329438.0,0.0,-163609.1139564008,-102725.94626315495,intersects,0.0,3433,1417,1137400,0.0258,0.0515,0.0634,0.0187,0.1515,74.329438,46.186276828838665,19.06377927948278,28.982272172064484,SCR_CO_HIGHLAND WAY_P,5,1,4474.12,1241.0,0.0258
eval_eval_ndws64_meta_000.tfrecord_00000096,eval,2020-02-19,49.0,-122.687408,38.52425,eval_ndws64_meta_000.tfrecord.gz,96,06097152601,Census Tract 1526.01,48730596.0,0.0,-233997.0393433176,59775.02837054711,intersects,0.0,6876,2621,798500,0.2263,0.2409,0.2557,0.1203,0.35,48.730596,141.10231690989374,53.7855108523606,199.3823182708531,STREET-UNNAMED_212159_P,7,2,114464.1,119.0,0.2263
eval_eval_ndws64_meta_000.tfrecord_00000097,eval,2020-02-19,49.0,-119.48941,35.27235,eval_ndws64_meta_000.tfrecord.gz,97,06029003304,Census Tract 33.04,1600690598.0,6934593.0,46409.97747784366,-304820.5564579717,intersects,0.0,2871,843,133700,0.7556,0.7674,0.6267,0.3247,0.8297,1600.690598,1.7936008392797471,0.5266476863506885,959.9056683346984,KER_CO_SKYLINE RD_P,7,6,132.97403,632.0,0.7556
eval_eval_ndws64_meta_000.tfrecord_00000098,eval,2020-02-19,49.0,-121.825027,37.059998,eval_ndws64_meta_000.tfrecord.gz,98,06087122401,Census Tract 1224.01,69996988.0,52281.0,-162052.6714742065,-104753.57002680656,intersects,0.0,2601,1024,826400,0.444,0.4756,0.2819,0.0067,0.7022,69.996988,37.15874174471622,14.62920090218739,142.97379370873,SCR_CO_EUREKA CANYON RD_P,5,1,4474.12,1241.0,0.444
eval_eval_ndws64_meta_000.tfrecord_00000099,eval,2020-02-21,51.0,-121.133324,41.677338,eval_ndws64_meta_000.tfrecord.gz,99,06049000300,Census Tract 3,6125116370.0,466344491.0,-94505.20387296352,407216.6078848271,intersects,0.0,2568,1709,237200,0.3874,0.3448,0.6133,0.0847,0.4341,6125.11637,0.41925734057522895,0.2790151071039978,1853.9232820145485,MOD_CO_44N97 RD_P,7,3,6032.331099999999,169.0,0.3874
eval_eval_ndws64_meta_000.tfrecord_00000100,eval,2020-02-21,51.0,-121.66333,39.090191,eval_ndws64_meta_000.tfrecord.gz,100,06101050504,Census Tract 505.04,22999424.0,0.0,-143737.29067122057,120624.42693365504,intersects,0.0,8150,2333,319500,0.6033,0.6828,0.6812,0.4431,0.3858,22.999424,354.35670041127986,101.43732295208784,482.2742871742724,SUT_CO_HOLCOMB AVE_P,7,1,25.0092,514.0,0.6033
eval_eval_ndws64_meta_000.tfrecord_00000101,eval,2020-02-21,51.0,-121.681297,39.090191,eval_ndws64_meta_000.tfrecord.gz,101,06101050504,Census Tract 505.04,22999424.0,0.0,-145289.7538770333,120651.8134408067,intersects,0.0,8150,2333,319500,0.6033,0.6828,0.6812,0.4431,0.3858,22.999424,354.35670041127986,101.43732295208784,704.6859919141649,SUT_CO_S TOWNSHIP RD_P,6,0,0.0,,0.6033
eval_eval_ndws64_meta_000.tfrecord_00000102,eval,2020-02-21,51.0,-122.426895,40.886822,eval_ndws64_meta_000.tfrecord.gz,102,06089012500,Census Tract 125,1216821253.0,52581834.0,-204600.76806459596,321557.4095155429,intersects,0.0,1531,1182,239300,0.4459,0.8117,0.3813,0.0206,0.1414,1216.821253,1.2581963014086177,0.9713834279980315,276.3908256505995,SHA_CO_FOREST RD_P,7,3,333765.0,534.0,0.4459
eval_eval_ndws64_meta_000.tfrecord_00000103,eval,2020-02-21,51.0,-121.67231,39.108154,eval_ndws64_meta_000.tfrecord.gz,103,06101050504,Census Tract 505.04,22999424.0,0.0,-144478.00780862145,122634.1896210634,intersects,0.0,8150,2333,319500,0.6033,0.6828,0.6812,0.4431,0.3858,22.999424,354.35670041127986,101.43732295208784,53.22915452606498,SUT_CO_S GEORGE WASHINGTON BLVD_P,4,1,25.0092,514.0,0.6033
eval_eval_ndws64_meta_000.tfrecord_00000104,eval,2020-02-21,51.0,-121.67231,39.090191,eval_ndws64_meta_000.tfrecord.gz,104,06101050504,Census Tract 505.04,22999424.0,0.0,-144513.22050058495,120638.07807672628,intersects,0.0,8150,2333,319500,0.6033,0.6828,0.6812,0.4431,0.3858,22.999424,354.35670041127986,101.43732295208784,26.000222362112368,SUT_CO_S GEORGE WASHINGTON BLVD_P,4,1,25.0092,514.0,0.6033
eval_eval_ndws64_meta_000.tfrecord_00000105,eval,2020-02-21,51.0,-120.774002,38.506283,eval_ndws64_meta_000.tfrecord.gz,105,06005000201,Census Tract 2.01,184609359.0,158144.0,-67418.21023066822,54736.39735394903,intersects,0.0,2438,1151,495500,0.4048,0.4751,0.2398,0.0372,0.6023,184.609359,13.206264369294516,6.234786828981948,212.56419106517143,AMA_CO_FIDDLETOWN RD_P,5,1,138.549,940.0,0.4048
eval_eval_ndws64_meta_000.tfrecord_00000106,eval,2020-02-21,51.0,-119.794838,37.419323,eval_ndws64_meta_000.tfrecord.gz,106,06043000301,Census Tract 3.01,205704486.0,798484.0,18131.969112700157,-66351.20353182498,intersects,0.0,3725,2029,309400,0.5545,0.6248,0.6597,0.0365,0.5104,205.704486,18.10850153263065,9.863664324753715,54.61889739169766,STREET-UNNAMED_155458_P,7,3,97561.944,588.0,0.5545
eval_eval_ndws64_meta_000.tfrecord_00000107,eval,2020-02-21,51.0,-121.124344,41.677338,eval_ndws64_meta_000.tfrecord.gz,107,06049000300,Census Tract 3,6125116370.0,466344491.0,-93756.41818857608,407207.6920763962,intersects,0.0,2568,1709,237200,0.3874,0.3448,0.6133,0.0847,0.4341,6125.11637,0.41925734057522895,0.2790151071039978,1483.01414451397,MOD_CO_44N09 RD_P,7,2,5751.0581,169.0,0.3874
eval_eval_ndws64_meta_000.tfrecord_00000108,eval,2020-02-21,51.0,-121.51062,39.144089,eval_ndws64_meta_000.tfrecord.gz,108,06115040901,Census Tract 409.01,263666616.0,4473094.0,-130446.5310522182,126392.9973068554,intersects,0.0,3352,1264,235700,0.6679,0.6762,0.7679,0.27,0.618,263.666616,12.713023934740377,4.793932653195656,113.20081310216759,YUB_CO_HAMMONTON SMARTSVILLE RD_P,5,6,179.4019,223.0,0.6679
eval_eval_ndws64_meta_000.tfrecord_00000109,eval,2020-02-21,51.0,-122.274185,39.593246,eval_ndws64_meta_000.tfrecord.gz,109,06021010300,Census Tract 103,2543708130.0,20783679.0,-195174.9448541732,177608.42550138105,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,565.3620858983946,STREET-UNNAMED_254627_P,7,0,0.0,,0.5394
eval_eval_ndws64_meta_000.tfrecord_00000110,eval,2020-02-22,52.0,-122.408936,40.886822,eval_ndws64_meta_000.tfrecord.gz,110,06089012500,Census Tract 125,1216821253.0,52581834.0,-203087.05136524743,321518.7966099605,intersects,0.0,1531,1182,239300,0.4459,0.8117,0.3813,0.0206,0.1414,1216.821253,1.2581963014086177,0.9713834279980315,272.89821043239067,SHA_CO_FOREST RD_P,7,3,333765.0,535.0,0.4459
eval_eval_ndws64_meta_000.tfrecord_00000111,eval,2020-02-22,52.0,-122.247238,39.548332,eval_ndws64_meta_000.tfrecord.gz,111,06021010300,Census Tract 103,2543708130.0,20783679.0,-192981.0196690689,172563.99918387132,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,181.95572910921365,GLE_CO_CO RD D_P,5,0,0.0,,0.5394
eval_eval_ndws64_meta_000.tfrecord_00000112,eval,2020-02-22,52.0,-122.426895,40.886822,eval_ndws64_meta_000.tfrecord.gz,112,06089012500,Census Tract 125,1216821253.0,52581834.0,-204600.76806459596,321557.4095155429,intersects,0.0,1531,1182,239300,0.4459,0.8117,0.3813,0.0206,0.1414,1216.821253,1.2581963014086177,0.9713834279980315,276.3908256505995,SHA_CO_FOREST RD_P,7,3,333765.0,535.0,0.4459
